,Accepted_Name,Accepted_ID,Family,Genus,Accepted_Rank,Accepted_Species,Accepted_Species_ID,Tested_for_Alkaloids,Alkaloids,Alk_classes_tested_for,Antimalarial_Use,Cardenolides,Steroids,In_Malarial_Region,Common_Name,Medicinal,Wiki_Page,native_tdwg3_codes,bio1,bio4,bio10,bio11,bio12,bio15,bio16,bio17,brkl_elevation,elevation,slope,soil_nitrogen,soil_ph,soil_soc,soil_depth,soil_ocs,soil_water_cap,latitude,longitude,kg_mode,kg_all,alk_diterpenoid,alk_imidazole,alk_indole,alk_indolizidine,alk_indolizine(to_confirm),alk_isoquinoline,alk_mia,alk_misc. one n,alk_misc. two n,alk_monoterpene,alk_naphthyridine,alk_peptide,alk_piperidine,alk_purine,alk_pyrazine,alk_pyridine,alk_pyrrole,alk_pyrrolidine,alk_pyrrolizidine,alk_quinazoline,alk_quinoline,alk_quinolizidine,alk_simple amine,alk_spermidine,alk_steroidal,alk_to_confirm,AntiBac_Metabolites,Poisonous,Spines,Hairs,Richness,Emergence,habit_hb,habit_li,habit_sc,habit_sh,habit_subsh,habit_tr,Activity_Antimalarial
5207,Marsdenia woodburyana,318250-2,Apocynaceae,Marsdenia,Species,Marsdenia woodburyana,318250-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['PUE'],26.4147491455078,96.8184967041016,27.64674949646,25.1597499847412,1039.92175292969,50.7957496643066,439.748504638672,115.630249023438,6.71191120147705,17.4300003051758,0.585726499557495,532.0,75.6666641235352,435.5,1586.0,64.0,26.6875,17.96666,-66.9028,0.0,"[0, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1808185705558949,1.0,0.0,1.0,0.0,1.0,0.0,0.0,
5223,Matelea acuminata,154473-2,Apocynaceae,Matelea,Species,Matelea acuminata,154473-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5227,Matelea alabamensis,154475-2,Apocynaceae,Matelea,Species,Matelea alabamensis,154475-2,0.0,,,0.0,,,0.0,0.0,0.0,1.0,"['ALA', 'FLA', 'GEO']",19.3782501220703,577.398742675781,26.3457508087158,11.6494998931885,1579.00024414062,30.285249710083,572.446472167969,272.886993408203,48.9030456542969,51.25,0.271570354700089,499.375,51.625,233.142852783203,1268.0,34.0,15.0625,30.47928,-84.96345,14.0,[14],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5228,Matelea alainii,154476-2,Apocynaceae,Matelea,Species,Matelea alainii,154476-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5233,Matelea angustifolia,60471707-2,Apocynaceae,Matelea,Species,Matelea angustifolia,60471707-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5240,Matelea atrostellata,77090378-1,Apocynaceae,Matelea,Species,Matelea atrostellata,77090378-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['TEX'],18.1639995574951,644.382751464844,25.6997509002686,9.39274978637695,437.119750976562,62.9679985046387,206.992492675781,44.2210006713867,1398.21887207031,1381.11999511719,6.3099308013916,125.375,79.6041641235352,148.08332824707,42.5,32.6875,21.625,29.27666,-103.303,7.0,[7],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5245,Matelea baldwyniana,154488-2,Apocynaceae,Matelea,Species,Matelea baldwyniana,154488-2,0.0,,,0.0,,,0.0,0.0,0.0,1.0,"['ALA', 'ARK', 'FLA', 'GEO', 'MSI', 'MSO', 'OKL']",14.5474996566772,821.612243652344,25.0799999237061,3.41974997520447,1257.91369628906,20.2695007324219,394.084747314453,231.566497802734,367.795013427734,365.217498779297,1.10020709037781,196.66667175293,56.2708320617676,243.3125,2103.75,46.875,22.75,36.04345,-93.81575,14.0,[14],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5248,Matelea bicolor,154491-2,Apocynaceae,Matelea,Species,Matelea bicolor,154491-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5249,Matelea biflora,154492-2,Apocynaceae,Matelea,Species,Matelea biflora,154492-2,0.0,,,0.0,,,0.0,1.0,1.0,0.0,"['NWM', 'OKL', 'TEX']",18.7094993591309,760.595275878906,28.2275009155273,8.68274974822998,925.976501464844,29.3474998474121,300.464752197266,169.432998657227,234.778396606445,231.552505493164,0.49522078037262,193.14582824707,69.75,195.545455932617,847.5,45.25,22.4375,32.59228,-97.47909,14.0,"[14, 6, 7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5252,Matelea brevicoronata,154494-2,Apocynaceae,Matelea,Species,Matelea brevicoronata,154494-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['TEX'],24.1157493591309,549.762512207031,30.6749992370605,16.4872493743896,586.681030273438,45.3922500610352,222.400253295898,77.473747253418,92.9750671386719,110.400001525879,0.391566216945648,115.809524536133,78.3555526733398,115.422225952148,528.0,27.466667175293,21.9375,26.52983,-99.12719,6.0,[6],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5265,Matelea carolinensis,154501-2,Apocynaceae,Matelea,Species,Matelea carolinensis,154501-2,0.0,,,0.0,,,0.0,0.0,0.0,1.0,"['ALA', 'ARK', 'DEL', 'WDC', 'GEO', 'KTY', 'LOU', 'MRY', 'MSI', 'NCA', 'SCA', 'TEN', 'TEX', 'VRG']",15.6120004653931,746.3061218261715,25.27425003051755,5.78474998474121,1315.32257080078,13.4090003967285,373.132263183594,272.035736083984,201.6301956176755,191.35250091552751,0.640336036682129,169.120536804199,53.00069427490235,224.78365325927751,1377.0,42.1875,21.71875,35.414435,-82.609685,14.0,[14],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5280,Matelea correllii,99406-1,Apocynaceae,Matelea,Species,Matelea correllii,99406-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['BAH'],25.57550048828125,159.895248413086,27.6422500610352,23.604500770568848,992.877380371092,48.4823760986328,403.285614013672,139.15625,0.828254818916321,1.1012499928474448,0.0598521418869495,721.75,69.77777862548825,1370.36114501953,1215.0,68.3333339691162,29.3125,23.098845,-74.995375,3.0,[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5284,Matelea costata,280527-2,Apocynaceae,Matelea,Species,Matelea costata,280527-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['JAM'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5290,Matelea cynanchoides,154520-2,Apocynaceae,Matelea,Species,Matelea cynanchoides,154520-2,0.0,,,0.0,,,0.0,1.0,1.0,1.0,"['ARK', 'LOU', 'OKL', 'TEX']",19.40787506103515,691.9381408691405,28.0102500915527,10.1332497596741,1054.56994628906,23.7046251296997,320.444763183594,192.588256835938,128.57341003418,127.8212509155275,0.425703704357147,171.354164123535,59.0729179382324,178.307693481445,1572.875,36.625,20.125,31.50268,-95.99884,14.0,"[14, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5291,Matelea decipiens,154521-2,Apocynaceae,Matelea,Species,Matelea decipiens,154521-2,0.0,,,0.0,,,0.0,0.0,0.0,1.0,"['ALA', 'ARK', 'GEO', 'ILL', 'INI', 'KAN', 'KTY', 'LOU', 'MRY', 'MSO', 'NCA', 'OKL', 'SCA', 'TEN', 'TEX', 'VRG']",13.9862499237061,859.932983398438,24.9472503662109,2.41774988174438,1190.1435546875,19.7612495422363,366.901763916016,233.036743164062,193.42936706543,189.970001220703,0.835153996944427,200.375,56.6666679382324,211.41667175293,1813.0,41.9230766296387,22.75,37.07238,-91.36667,25.0,"[14, 25]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5301,Matelea edwardsensis,154525-2,Apocynaceae,Matelea,Species,Matelea edwardsensis,154525-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['TEX'],19.331750869751,676.728515625,28.0327491760254,10.1619997024536,899.757507324219,29.1450004577637,293.779510498047,166.763244628906,317.362884521484,317.157501220703,0.703756809234619,215.89582824707,70.7555541992188,244.619049072266,807.0,49.2222213745117,22.4375,30.47321,-97.95273,14.0,"[14, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5302,Matelea ekmanii,154526-2,Apocynaceae,Matelea,Species,Matelea ekmanii,154526-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5309,Matelea flavidula,154528-2,Apocynaceae,Matelea,Species,Matelea flavidula,154528-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,"['ALA', 'FLA', 'GEO', 'MSI', 'NCA', 'SCA', 'TEN']",18.40612506866455,629.437744140625,26.3827495574951,10.06424999237058,1290.51977539062,31.1667499542236,481.5874938964845,248.85050201416,16.060941696167,14.9150004386902,0.179962053894997,398.95277404785145,51.5729160308838,388.0541076660155,1283.625,62.3125,20.46875,32.68979,-80.484505,14.0,[14],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5310,Matelea floridana,154529-2,Apocynaceae,Matelea,Species,Matelea floridana,154529-2,0.0,,,0.0,,,0.0,0.0,0.0,1.0,['FLA'],21.3502502441406,463.575256347656,26.757999420166,15.0617504119873,1342.83874511719,52.5982513427734,602.886474609375,182.500747680664,31.3379497528076,31.3150005340576,0.21629536151886,1259.1904296875,52.2708320617676,297.583343505859,728.25,29.3125,10.875,28.69288,-82.34733,14.0,[14],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5328,Matelea grisebachiana,154540-2,Apocynaceae,Matelea,Species,Matelea grisebachiana,154540-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5341,Matelea hirtelliflora,77160810-1,Apocynaceae,Matelea,Species,Matelea hirtelliflora,77160810-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['TEX'],18.5852508544922,727.825256347656,27.7350006103516,8.94824981689453,1197.37878417969,20.4577503204346,346.154998779297,214.198501586914,142.321334838867,149.285003662109,0.422408580780029,164.72917175293,55.4444427490234,184.77082824707,1953.0,31.375,19.75,32.46993,-95.55109,14.0,[14],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5381,Matelea nipensis,154567-2,Apocynaceae,Matelea,Species,Matelea nipensis,154567-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5384,Matelea obliqua,154570-2,Apocynaceae,Matelea,Species,Matelea obliqua,154570-2,0.0,,,0.0,,,0.0,0.0,0.0,1.0,"['ALA', 'WDC', 'GEO', 'ILL', 'INI', 'KTY', 'MRY', 'MSI', 'MSO', 'NCA', 'OHI', 'PEN', 'TEN', 'VRG', 'WVA']",14.1569995880127,801.379516601562,24.476749420166,3.3199999332428,1226.1474609375,15.914999961853,363.361236572266,248.989242553711,221.493072509766,223.914993286133,0.8387251496315,218.638885498047,54.5833320617676,276.145843505859,1384.5,46.75,23.5625,37.22957,-83.96003,14.0,"[25, 14]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5412,Matelea proctorii,77099497-1,Apocynaceae,Matelea,Species,Matelea proctorii,77099497-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['JAM'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5417,Matelea pubescens,60450151-2,Apocynaceae,Matelea,Species,Matelea pubescens,60450151-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['JAM'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5418,Matelea pubiflora,154596-2,Apocynaceae,Matelea,Species,Matelea pubiflora,154596-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,"['FLA', 'GEO']",21.12900066375736,488.3438720703125,26.80449962615965,14.4966249465942,1336.192138671875,45.6927490234375,581.580017089844,187.196746826172,29.46121883392335,29.9712495803833,0.2112068459391595,935.673614501953,51.644445419311495,266.867721557617,762.75,31.5,10.875,29.113065,-81.90745000000001,14.0,[14],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5428,Matelea radiata,154603-2,Apocynaceae,Matelea,Species,Matelea radiata,154603-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['TEX'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5432,Matelea rhamnifolia,60439603-2,Apocynaceae,Matelea,Species,Matelea rhamnifolia,60439603-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['JAM'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5447,Matelea sintenisii,154615-2,Apocynaceae,Matelea,Species,Matelea sintenisii,154615-2,0.0,,,0.0,,,0.0,0.0,0.0,1.0,['PUE'],24.7077503204346,112.65650177002,26.0044994354248,23.1907501220703,2518.4921875,23.9097499847412,769.656005859375,405.796508789062,139.119110107422,240.729995727539,4.2022008895874,380.805541992188,51.2564086914062,476.393951416016,1408.5,79.538459777832,29.25,18.27333,-65.8297,1.0,"[2, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5461,Matelea tamnifolia,154626-2,Apocynaceae,Matelea,Species,Matelea tamnifolia,154626-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5463,Matelea texensis,154628-2,Apocynaceae,Matelea,Species,Matelea texensis,154628-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['TEX'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5465,Matelea tigrina,154629-2,Apocynaceae,Matelea,Species,Matelea tigrina,154629-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],24.3505001068115,192.22900390625,26.5480003356934,21.7012500762939,1503.21545410156,57.0724983215332,633.133483886719,155.50700378418,165.481994628906,114.867500305176,1.50084495544434,298.5625,60.3958320617676,377.604156494141,558.5,63.875,27.125,22.54897,-83.84217,2.0,[2],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5478,Matelea variifolia,154641-2,Apocynaceae,Matelea,Species,Matelea variifolia,154641-2,0.0,,,0.0,,,0.0,0.0,0.0,1.0,['PUE'],23.8622493743896,117.740997314453,25.3637504577637,22.2317504882812,1990.62670898438,41.4964981079102,679.870483398438,259.527252197266,247.14404296875,418.232513427734,3.41552901268005,343.711120605469,53.8541679382324,416.555541992188,1504.25,74.5625,29.875,18.1828,-66.73,1.0,"[1, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5485,Matelea woodsonii,154648-2,Apocynaceae,Matelea,Species,Matelea woodsonii,154648-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['TEX'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.1637141111789859,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
5497,Melodinus insularis,1004488-1,Apocynaceae,Melodinus,Species,Melodinus insularis,1004488-1,0.0,,,0.0,,,0.0,1.0,0.0,0.0,['CRL'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0146609651802076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
5505,Mesechites minimus,157967-2,Apocynaceae,Mesechites,Species,Mesechites minimus,157967-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0048869883934025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
5507,Mesechites roseus,80298-1,Apocynaceae,Mesechites,Species,Mesechites roseus,80298-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],25.6052494049072,175.94775390625,27.6924991607666,23.580249786377,1282.84521484375,51.8414993286133,510.542755126953,119.999252319336,35.6897506713867,31.0424995422363,0.56302797794342,302.0535736083985,68.4166679382324,346.1339263916015,908.5,58.1964282989502,27.5,21.6642,-79.00067,3.0,"[2, 3, 0, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0048869883934025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
5510,Metastelma albiflorum,290009-2,Apocynaceae,Metastelma,Species,Metastelma albiflorum,290009-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['JAM'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.061087354917532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
5511,Metastelma anegadense,158481-2,Apocynaceae,Metastelma,Species,Metastelma anegadense,158481-2,0.0,,,0.0,,,0.0,0.0,0.0,1.0,['LEE'],26.0499992370605,103.699996948242,27.25,24.6499996185303,1199.28100585938,36.0302505493164,447.159484863281,172.291748046875,0.155124649405479,0.0649999976158142,0.0050697620026767,730.666687011719,69.0,729.333312988281,1845.0,84.0,27.25,18.7417,-64.3828,0.0,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.061087354917532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
5517,Metastelma bahamense,158489-2,Apocynaceae,Metastelma,Species,Metastelma bahamense,158489-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['BAH'],25.4042491912842,168.81950378418,27.5507507324219,23.3325004577637,1001.67926025391,45.8030014038086,391.739990234375,136.418746948242,1.40720224380493,1.6875,0.0830831527709961,726.75,69.1666641235352,1542.0,1035.0,68.5,31.5,23.5083,-75.2222,3.0,[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.061087354917532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
5518,Metastelma barbadense,158491-2,Apocynaceae,Metastelma,Species,Metastelma barbadense,158491-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['WIN'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.061087354917532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
5520,Metastelma blodgettii,99607-1,Apocynaceae,Metastelma,Species,Metastelma blodgettii,99607-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,"['BAH', 'FLA']",24.2059993743896,291.757995605469,27.5972499847412,20.2747497558594,1545.89880371094,61.372501373291,669.714477539062,145.89924621582,5.14681434631348,8.03999996185303,0.0369291380047798,928.333312988281,69.5,739.0,325.0,56.5,29.75,25.55665,-80.40291,2.0,"[2, 3, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.061087354917532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
5521,Metastelma boldinghii,158496-2,Apocynaceae,Metastelma,Species,Metastelma boldinghii,158496-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,"['ARU', 'NLA']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.061087354917532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
5523,Metastelma brachystephanum,99610-1,Apocynaceae,Metastelma,Species,Metastelma brachystephanum,99610-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.061087354917532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
5533,Metastelma cubense,158506-2,Apocynaceae,Metastelma,Species,Metastelma cubense,158506-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],25.02637577056885,188.68312835693348,27.3139991760254,22.5422496795654,1463.713500976565,65.31450080871579,623.561370849609,107.04949951171872,77.7783956527709,65.48500108718848,0.4368877913802864,371.952392578125,68.625,401.6979217529295,947.25,59.9955348968506,28.59375,21.98395,-79.50046,3.0,[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.061087354917532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
5548,Metastelma hamatum,99660-1,Apocynaceae,Metastelma,Species,Metastelma hamatum,99660-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.061087354917532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
5549,Metastelma harrisii,158532-2,Apocynaceae,Metastelma,Species,Metastelma harrisii,158532-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['JAM'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.061087354917532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
5553,Metastelma inaguense,158539-2,Apocynaceae,Metastelma,Species,Metastelma inaguense,158539-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,"['BAH', 'TCI']",26.2492504119873,130.115753173828,27.8500003814697,24.5990009307861,796.998229980469,47.3327484130859,343.282989501953,124.551002502441,0.858725786209106,1.70000004768372,0.0437367968261242,616.333312988281,72.5,839.666687011719,2387.5,64.0,27.5,20.95,-73.666,6.0,[6],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.061087354917532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
5558,Metastelma lineare,99677-1,Apocynaceae,Metastelma,Species,Metastelma lineare,99677-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,"['CUB', 'LEE', 'PUE']",24.949499130249,108.756248474121,26.3484992980957,23.5955009460449,1684.19775390625,47.7657508850098,679.870483398438,178.307495117188,201.080337524414,293.497497558594,3.37282824516296,305.875,64.9583358764648,382.111114501953,1746.0,67.75,29.875,18.14218,-66.973,1.0,"[3, 1, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.061087354917532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
5561,Metastelma martinicense,280820-2,Apocynaceae,Metastelma,Species,Metastelma martinicense,280820-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['WIN'],25.99387550354005,75.0525016784668,26.8277492523193,24.916874885559103,2253.706665039065,37.5341243743896,797.664276123047,292.100372314453,80.54570531845074,21.8149995803833,0.7526629567146299,464.5714263916015,57.75,562.25,1774.625,61.97500038146976,29.6770830154419,14.60575,-60.92448,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.061087354917532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
5567,Metastelma monense,158554-2,Apocynaceae,Metastelma,Species,Metastelma monense,158554-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['PUE'],26.3067493438721,95.9335021972656,27.4090003967285,25.0020008087158,1094.01025390625,36.101749420166,394.463500976562,148.849243164062,3.64265918731689,8.64999961853027,0.30245366692543,538.0,68.4444427490234,459.333343505859,,66.6666641235352,,18.061685,-67.901105,3.0,[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.061087354917532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
5569,Metastelma northropiae,290001-2,Apocynaceae,Metastelma,Species,Metastelma northropiae,290001-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,"['BAH', 'CUB', 'FLA']",24.787249565124498,249.657501220703,27.75,21.607500076293952,1132.94055175781,51.52812576293945,472.03187561035145,146.725875854492,0.1481994464993475,0.1550000011920928,0.0103387585841119,680.333312988281,71.0,1143.33337402344,826.0,81.5,51.5,24.777745000000003,-80.906595,3.0,"[0, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.061087354917532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
5575,Metastelma pauciflorum,158565-2,Apocynaceae,Metastelma,Species,Metastelma pauciflorum,158565-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.061087354917532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
